"Label","Area","Mean","StdDev","Mode","Min","Max","X","Y","XM","YM","Perim.","BX","BY","Width","Height","Major","Minor","Angle","Circ.","Feret","IntDen","Median","Skew","Kurt","X.Area","RawIntDen","Ch","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity","Counter","Count","File_ID","Channel","X.Pixel","Y.Pixel","X.Pixel.Centered","Y.Pixel.Centered","X.Scaled","Y.Scaled"
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,102,0,102,102,102,802.666687012,711.666687012,802.5,711.5,0,802,712,1,1,1.128379167,1.128379167,0,0,0,102,102,NA,NA,100,102,2,802,787,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",802.666687012,711.666687012,51.166687012,-35.833312988,0.417687240914286,-0.393772670197802
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,44,0,44,44,44,780,710.333312988,780.5,710.5,0,780,711,1,1,1.128379167,1.128379167,0,0,0,44,44,NA,NA,100,44,2,780,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",780,710.333312988,28.5,-37.166687012,0.23265306122449,-0.408425132
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,85,0,85,85,85,785,710.666687012,785.5,710.5,0,785,711,1,1,1.128379167,1.128379167,0,0,0,85,85,NA,NA,100,85,2,785,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",785,710.666687012,33.5,-36.833312988,0.273469387755102,-0.404761681186813
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,85,0,85,85,85,785.333312988,710.666687012,785.5,710.5,0,785,711,1,1,1.128379167,1.128379167,0,0,0,85,85,NA,NA,100,85,2,785,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",785.333312988,710.666687012,33.833312988,-36.833312988,0.276190310106122,-0.404761681186813
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,27,0,27,27,27,787.666687012,710.666687012,787.5,710.5,0,787,711,1,1,1.128379167,1.128379167,0,0,0,27,27,NA,NA,100,27,2,787,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",787.666687012,710.666687012,36.166687012,-36.833312988,0.295238261322449,-0.404761681186813
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,72,0,72,72,72,790.333312988,710.666687012,790.5,710.5,0,790,711,1,1,1.128379167,1.128379167,0,0,0,72,72,NA,NA,100,72,2,790,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",790.333312988,710.666687012,38.833312988,-36.833312988,0.317006636636735,-0.404761681186813
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,59,0,59,59,59,793,710.666687012,793.5,710.5,0,793,711,1,1,1.128379167,1.128379167,0,0,0,59,59,NA,NA,100,59,2,793,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",793,710.666687012,41.5,-36.833312988,0.338775510204082,-0.404761681186813
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,58,0,58,58,58,797,710.666687012,797.5,710.5,0,797,711,1,1,1.128379167,1.128379167,0,0,0,58,58,NA,NA,100,58,2,797,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",797,710.666687012,45.5,-36.833312988,0.371428571428571,-0.404761681186813
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,39,0,39,39,39,799.666687012,710.666687012,799.5,710.5,0,799,711,1,1,1.128379167,1.128379167,0,0,0,39,39,NA,NA,100,39,2,799,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",799.666687012,710.666687012,48.166687012,-36.833312988,0.393197444995918,-0.404761681186813
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,88,0,88,88,88,727.333312988,713,727.5,712.5,0,727,713,1,1,1.128379167,1.128379167,0,0,0,88,88,NA,NA,100,88,2,727,786,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",727.333312988,713,-24.166687012,-34.5,-0.18447852680916,-0.398843930635838
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,63,0,63,63,63,727,709.666687012,727.5,709.5,0,727,710,1,1,1.128379167,1.128379167,0,0,0,63,63,NA,NA,100,63,2,727,789,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",727,709.666687012,-24.5,-37.833312988,-0.187022900763359,-0.437379340901734
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,86,0,86,86,86,722,707.666687012,722.5,707.5,0,722,708,1,1,1.128379167,1.128379167,0,0,0,86,86,NA,NA,100,86,2,722,791,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",722,707.666687012,-29.5,-39.833312988,-0.225190839694656,-0.460500728184971
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,22,0,22,22,22,721,705.333312988,721.5,705.5,0,721,706,1,1,1.128379167,1.128379167,0,0,0,22,22,NA,NA,100,22,2,721,793,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",721,705.333312988,-30.5,-42.166687012,-0.232824427480916,-0.487476150427746
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,76,0,76,76,76,718.666687012,701,718.5,700.5,0,718,701,1,1,1.128379167,1.128379167,0,0,0,76,76,NA,NA,100,76,2,718,798,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",718.666687012,701,-32.833312988,-46.5,-0.250635977007634,-0.53757225433526
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,33,0,33,33,33,714.333312988,700.333312988,714.5,700.5,0,714,701,1,1,1.128379167,1.128379167,0,0,0,33,33,NA,NA,100,33,2,714,798,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",714.333312988,700.333312988,-37.166687012,-47.166687012,-0.283715168030534,-0.545279618635838
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,33,0,33,33,33,712.666687012,700.333312988,712.5,700.5,0,712,701,1,1,1.128379167,1.128379167,0,0,0,33,33,NA,NA,100,33,2,712,798,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",712.666687012,700.333312988,-38.833312988,-47.166687012,-0.296437503725191,-0.545279618635838
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,69,0,69,69,69,710.333312988,702.666687012,710.5,702.5,0,710,703,1,1,1.128379167,1.128379167,0,0,0,69,69,NA,NA,100,69,2,710,796,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",710.333312988,702.666687012,-41.166687012,-44.833312988,-0.314249519175573,-0.518304196393063
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,76,0,76,76,76,704.666687012,705.333312988,704.5,705.5,0,704,706,1,1,1.128379167,1.128379167,0,0,0,76,76,NA,NA,100,76,2,704,793,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",704.666687012,705.333312988,-46.833312988,-42.166687012,-0.357506206015267,-0.487476150427746
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,51,0,51,51,51,702.333312988,707.333312988,702.5,707.5,0,702,708,1,1,1.128379167,1.128379167,0,0,0,51,51,NA,NA,100,51,2,702,791,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",702.333312988,707.333312988,-49.166687012,-40.166687012,-0.375318221465649,-0.464354763144509
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,44,0,44,44,44,701,708.666687012,701.5,708.5,0,701,709,1,1,1.128379167,1.128379167,0,0,0,44,44,NA,NA,100,44,2,701,790,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",701,708.666687012,-50.5,-38.833312988,-0.385496183206107,-0.448940034543352
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,43,0,43,43,43,695.666687012,713,695.5,712.5,0,695,713,1,1,1.128379167,1.128379167,0,0,0,43,43,NA,NA,100,43,2,695,786,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",695.666687012,713,-55.833312988,-34.5,-0.426208496091603,-0.398843930635838
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,65,0,65,65,65,700.666687012,713.333312988,700.5,713.5,0,700,714,1,1,1.128379167,1.128379167,0,0,0,65,65,NA,NA,100,65,2,700,785,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",700.666687012,713.333312988,-50.833312988,-34.166687012,-0.388040557160305,-0.394990601294798
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,55,0,55,55,55,704.333312988,712.333312988,704.5,712.5,0,704,713,1,1,1.128379167,1.128379167,0,0,0,55,55,NA,NA,100,55,2,704,786,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",704.333312988,712.333312988,-47.166687012,-35.166687012,-0.36005104589313,-0.406551294936416
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,39,0,39,39,39,704.666687012,711.666687012,704.5,711.5,0,704,712,1,1,1.128379167,1.128379167,0,0,0,39,39,NA,NA,100,39,2,704,787,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",704.666687012,711.666687012,-46.833312988,-35.833312988,-0.357506206015267,-0.414257953618497
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,67,0,67,67,67,706,710.666687012,706.5,710.5,0,706,711,1,1,1.128379167,1.128379167,0,0,0,67,67,NA,NA,100,67,2,706,788,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",706,710.666687012,-45.5,-36.833312988,-0.347328244274809,-0.425818647260115
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,60,0,60,60,60,707.333312988,709.666687012,707.5,709.5,0,707,710,1,1,1.128379167,1.128379167,0,0,0,60,60,NA,NA,100,60,2,707,789,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",707.333312988,709.666687012,-44.166687012,-37.833312988,-0.337150282534351,-0.437379340901734
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,37,0,37,37,37,709.333312988,709.333312988,709.5,709.5,0,709,710,1,1,1.128379167,1.128379167,0,0,0,37,37,NA,NA,100,37,2,709,789,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",709.333312988,709.333312988,-42.166687012,-38.166687012,-0.321883106961832,-0.441233375861272
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,57,0,57,57,57,710.666687012,708.666687012,710.5,708.5,0,710,709,1,1,1.128379167,1.128379167,0,0,0,57,57,NA,NA,100,57,2,710,790,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",710.666687012,708.666687012,-40.833312988,-38.833312988,-0.31170467929771,-0.448940034543352
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,45,0,45,45,45,711.333312988,708,711.5,707.5,0,711,708,1,1,1.128379167,1.128379167,0,0,0,45,45,NA,NA,100,45,2,711,791,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",711.333312988,708,-40.166687012,-39.5,-0.306615931389313,-0.456647398843931
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,13,0,13,13,13,714.666687012,708,714.5,707.5,0,714,708,1,1,1.128379167,1.128379167,0,0,0,13,13,NA,NA,100,13,2,714,791,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",714.666687012,708,-36.833312988,-39.5,-0.281170328152672,-0.456647398843931
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,42,0,42,42,42,722.333312988,713.333312988,722.5,713.5,0,722,714,1,1,1.128379167,1.128379167,0,0,0,42,42,NA,NA,100,42,2,722,785,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",722.333312988,713.333312988,-29.166687012,-34.166687012,-0.222646465740458,-0.394990601294798
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,61,0,61,61,61,723,713.666687012,723.5,713.5,0,723,714,1,1,1.128379167,1.128379167,0,0,0,61,61,NA,NA,100,61,2,723,785,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",723,713.666687012,-28.5,-33.833312988,-0.217557251908397,-0.39113656633526
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,93,0,93,93,93,726.333312988,715.333312988,726.5,715.5,0,726,716,1,1,1.128379167,1.128379167,0,0,0,93,93,NA,NA,100,93,2,726,783,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",726.333312988,715.333312988,-25.166687012,-32.166687012,-0.19211211459542,-0.371869214011561
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,79,0,79,79,79,716,705.666687012,716.5,705.5,0,716,706,1,1,1.128379167,1.128379167,0,0,0,79,79,NA,NA,100,79,2,716,793,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",716,705.666687012,-35.5,-41.833312988,-0.270992366412214,-0.483622115468208
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,79,0,79,79,79,716.333312988,705.666687012,716.5,705.5,0,716,706,1,1,1.128379167,1.128379167,0,0,0,79,79,NA,NA,100,79,2,716,793,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",716.333312988,705.666687012,-35.166687012,-41.833312988,-0.268447992458015,-0.483622115468208
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,47,0,47,47,47,714,705.333312988,714.5,705.5,0,714,706,1,1,1.128379167,1.128379167,0,0,0,47,47,NA,NA,100,47,2,714,793,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",714,705.333312988,-37.5,-42.166687012,-0.286259541984733,-0.487476150427746
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,66,0,66,66,66,708,707,708.5,706.5,0,708,707,1,1,1.128379167,1.128379167,0,0,0,66,66,NA,NA,100,66,2,708,792,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",708,707,-43.5,-40.5,-0.33206106870229,-0.468208092485549
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,59,0,59,59,59,704.666687012,709,704.5,708.5,0,704,709,1,1,1.128379167,1.128379167,0,0,0,59,59,NA,NA,100,59,2,704,790,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",704.666687012,709,-46.833312988,-38.5,-0.357506206015267,-0.445086705202312
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,85,0,85,85,85,706.666687012,710,706.5,709.5,0,706,710,1,1,1.128379167,1.128379167,0,0,0,85,85,NA,NA,100,85,2,706,789,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",706.666687012,710,-44.833312988,-37.5,-0.342239030442748,-0.433526011560694
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,46,0,46,46,46,711.333312988,711.666687012,711.5,711.5,0,711,712,1,1,1.128379167,1.128379167,0,0,0,46,46,NA,NA,100,46,2,711,787,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",711.333312988,711.666687012,-40.166687012,-35.833312988,-0.306615931389313,-0.414257953618497
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,30,0,30,30,30,714.333312988,711.666687012,714.5,711.5,0,714,712,1,1,1.128379167,1.128379167,0,0,0,30,30,NA,NA,100,30,2,714,787,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",714.333312988,711.666687012,-37.166687012,-35.833312988,-0.283715168030534,-0.414257953618497
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,53,0,53,53,53,717.666687012,712,717.5,711.5,0,717,712,1,1,1.128379167,1.128379167,0,0,0,53,53,NA,NA,100,53,2,717,787,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",717.666687012,712,-33.833312988,-35.5,-0.258269564793893,-0.410404624277457
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,93,0,93,93,93,721,712.666687012,721.5,712.5,0,721,713,1,1,1.128379167,1.128379167,0,0,0,93,93,NA,NA,100,93,2,721,786,0,0,0,0,NA,0,60,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",721,712.666687012,-30.5,-34.833312988,-0.232824427480916,-0.402697259976878
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,127,0,127,127,127,671.666687012,804.333312988,671.5,804.5,0,671,805,1,1,1.128379167,1.128379167,0,0,0,127,127,NA,NA,100,127,1,671,694,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",671.666687012,804.333312988,-79.833312988,56.833312988,-0.609414602961832,0.588946248580311
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,159,0,159,159,159,673,808,673.5,807.5,0,673,808,1,1,1.128379167,1.128379167,0,0,0,159,159,NA,NA,100,159,1,673,691,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",673,808,-78.5,60.5,-0.599236641221374,0.626943005181347
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,80,0,80,80,80,673.333312988,808.666687012,673.5,808.5,0,673,809,1,1,1.128379167,1.128379167,0,0,0,80,80,NA,NA,100,80,1,673,690,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",673.333312988,808.666687012,-78.166687012,61.166687012,-0.596692267267176,0.633851678880829
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,63,0,63,63,63,674.666687012,812.666687012,674.5,812.5,0,674,813,1,1,1.128379167,1.128379167,0,0,0,63,63,NA,NA,100,63,1,674,686,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",674.666687012,812.666687012,-76.833312988,65.166687012,-0.586513839603053,0.675302456082902
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,48,0,48,48,48,675.333312988,814,675.5,813.5,0,675,814,1,1,1.128379167,1.128379167,0,0,0,48,48,NA,NA,100,48,1,675,685,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",675.333312988,814,-76.166687012,66.5,-0.581425091694657,0.689119170984456
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,79,0,79,79,79,675,815.666687012,675.5,815.5,0,675,816,1,1,1.128379167,1.128379167,0,0,0,79,79,NA,NA,100,79,1,675,683,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",675,815.666687012,-76.5,68.166687012,-0.583969465648855,0.706390538984456
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,77,0,77,77,77,675.666687012,817.333312988,675.5,817.5,0,675,818,1,1,1.128379167,1.128379167,0,0,0,77,77,NA,NA,100,77,1,675,681,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",675.666687012,817.333312988,-75.833312988,69.833312988,-0.578880251816794,0.723661274487047
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,74,0,74,74,74,678.333312988,818.333312988,678.5,818.5,0,678,819,1,1,1.128379167,1.128379167,0,0,0,74,74,NA,NA,100,74,1,678,680,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",678.333312988,818.333312988,-73.166687012,70.833312988,-0.558524328335878,0.734023968787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,53,0,53,53,53,681.666687012,819.666687012,681.5,819.5,0,681,820,1,1,1.128379167,1.128379167,0,0,0,53,53,NA,NA,100,53,1,681,679,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",681.666687012,819.666687012,-69.833312988,72.166687012,-0.533078725099237,0.747841316186529
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,80,0,80,80,80,683,820,683.5,819.5,0,683,820,1,1,1.128379167,1.128379167,0,0,0,80,80,NA,NA,100,80,1,683,679,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",683,820,-68.5,72.5,-0.522900763358779,0.751295336787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,83,0,83,83,83,687,821.666687012,687.5,821.5,0,687,822,1,1,1.128379167,1.128379167,0,0,0,83,83,NA,NA,100,83,1,687,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",687,821.666687012,-64.5,74.166687012,-0.49236641221374,0.768566704787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,50,0,50,50,50,684.333312988,821.666687012,684.5,821.5,0,684,822,1,1,1.128379167,1.128379167,0,0,0,50,50,NA,NA,100,50,1,684,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",684.333312988,821.666687012,-67.166687012,74.166687012,-0.512722801618321,0.768566704787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,110,0,110,110,110,683.666687012,822,683.5,821.5,0,683,822,1,1,1.128379167,1.128379167,0,0,0,110,110,NA,NA,100,110,1,683,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",683.666687012,822,-67.833312988,74.5,-0.517811549526717,0.772020725388601
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,116,0,116,116,116,692.666687012,822.666687012,692.5,822.5,0,692,823,1,1,1.128379167,1.128379167,0,0,0,116,116,NA,NA,100,116,1,692,676,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",692.666687012,822.666687012,-58.833312988,75.166687012,-0.449109259450382,0.778929399088083
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,50,0,50,50,50,693.333312988,822.666687012,693.5,822.5,0,693,823,1,1,1.128379167,1.128379167,0,0,0,50,50,NA,NA,100,50,1,693,676,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",693.333312988,822.666687012,-58.166687012,75.166687012,-0.444020511541985,0.778929399088083
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,80,0,80,80,80,694.666687012,822.666687012,694.5,822.5,0,694,823,1,1,1.128379167,1.128379167,0,0,0,80,80,NA,NA,100,80,1,694,676,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",694.666687012,822.666687012,-56.833312988,75.166687012,-0.433842083877862,0.778929399088083
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,129,0,129,129,129,697,822.666687012,697.5,822.5,0,697,823,1,1,1.128379167,1.128379167,0,0,0,129,129,NA,NA,100,129,1,697,676,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",697,822.666687012,-54.5,75.166687012,-0.416030534351145,0.778929399088083
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,132,0,132,132,132,698.333312988,822.333312988,698.5,822.5,0,698,823,1,1,1.128379167,1.128379167,0,0,0,132,132,NA,NA,100,132,1,698,676,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",698.333312988,822.333312988,-53.166687012,74.833312988,-0.405852572610687,0.775474745989637
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,182,0,182,182,182,701.666687012,821,701.5,820.5,0,701,821,1,1,1.128379167,1.128379167,0,0,0,182,182,NA,NA,100,182,1,701,678,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",701.666687012,821,-49.833312988,73.5,-0.380406969374046,0.761658031088083
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,63,0,63,63,63,703.333312988,820,703.5,819.5,0,703,820,1,1,1.128379167,1.128379167,0,0,0,63,63,NA,NA,100,63,1,703,679,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",703.333312988,820,-48.166687012,72.5,-0.367684633679389,0.751295336787565
